id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
2057480,SpaciousBRintheheartofSoho,6145679,Omar,Manhattan,SoHo,40.7265,-74.0032,Entire home/apt,272,30,4,4/22/16,0.05,1,0,0,
2107883,FlexbrCleaningCDCguidelinesimplemented,7503643,Vida,Brooklyn,Greenpoint,40.72683,-73.94009,Entire home/apt,159,30,7,8/1/21,0.1,29,307,1,
2060275,NoHaLiving,10545845,Evan,Manhattan,East Harlem,40.80797,-73.93686,Private room,179,30,1,12/14/13,0.01,1,0,0,
2060768,WestVillageAptstepstoPath,10547610,Raj,Manhattan,West Village,40.73412,-74.00726,Entire home/apt,800,30,0,,,1,0,0,
2061811,GreatNYCLocationforbeginningofJULY,10552208,Julia,Manhattan,Upper West Side,40.77751,-73.97972,Entire home/apt,120,30,3,1/5/16,0.03,1,0,0,
2194382,SpaciousBRBAClassicUWSAptGreatforFamily,11192207,Ish & Asa,Manhattan,Upper West Side,40.78763,-73.97837,Entire home/apt,300,30,2,1/5/17,0.03,1,0,0,
2108178,StudiowCVCleaningCDCguidelinesimplemented,7503643,Vida,Brooklyn,Greenpoint,40.7269,-73.94198,Entire home/apt,149,30,8,10/31/20,0.08,29,359,0,
2198970,BEAUTIFULBEDROOM,4173868,Maryam,Manhattan,Washington Heights,40.84643,-73.93791,Private room,55,30,9,9/22/17,0.09,1,0,0,
2062630,Largebedroomapartmentshared,6313448,Lexy,Bronx,Bronxdale,40.85593,-73.86528,Entire home/apt,80,30,1,8/19/14,0.01,1,0,0,
2108237,LargeBRBnexttoLincolnCenter,4185342,Itay,Manhattan,Upper West Side,40.77457,-73.98765,Entire home/apt,300,30,4,4/21/15,0.04,1,0,0,
2063587,BeautifulPenthouseApartment,9864136,Anthony,Manhattan,Kips Bay,40.74079,-73.98005,Private room,78,30,44,8/31/21,0.45,24,155,1,
2201581,SunnyBrooklynHome,11231506,Reid,Brooklyn,Bedford-Stuyvesant,40.69591,-73.94246,Entire home/apt,85,30,10,7/21/19,0.13,1,0,0,
2202858,GorgeousFtGreeneaptamazingvu,305591,James,Brooklyn,Fort Greene,40.68966,-73.98099,Entire home/apt,200,30,4,5/21/18,0.04,1,0,0,
2108424,SunnyPrivateroominBrooklyn,8013034,Kenny And Christine,Brooklyn,Bushwick,40.69703,-73.90972,Private room,50,30,22,10/14/19,0.22,2,300,0,
2110145,UWSBRwbackyardblockfromCP,2151325,Jay And Liz,Manhattan,Upper West Side,40.77748,-73.97764,Entire home/apt,6000,30,17,2/17/15,0.17,1,358,0,
2203154,PrimeEastVillagebedroom,5392354,Aviad,Manhattan,East Village,40.73087,-73.98713,Entire home/apt,180,30,2,9/29/14,0.02,1,0,0,
2204672,bdrminfullyfurnishedbdrmapt,11249304,Emily,Brooklyn,Crown Heights,40.67223,-73.95019,Private room,150,30,0,,,1,0,0,
2068054,OneRoominLovelyZenHouse,10577541,Kat,Queens,Forest Hills,40.71283,-73.85309,Private room,70,30,6,4/21/18,0.06,1,277,0,
2069359,NewBRBAwithPrivateEntrance,347642,Jullien,Brooklyn,Bedford-Stuyvesant,40.67836,-73.92772,Private room,69,3,192,5/16/22,1.91,1,212,22,
2111336,NiceModernMirroredRoominNYC,10764579,Kevin,Manhattan,Harlem,40.82452,-73.94984,Private room,55,30,74,10/19/19,0.79,1,0,0,
2112142,Nosecurityreqgreatpricenewqueenbed,10784618,Miguel,Brooklyn,Bedford-Stuyvesant,40.68342,-73.94632,Private room,45,30,19,5/6/22,0.26,1,287,6,
2070189,Sunnyhappyaptinlandmarkedhistoricalarea,10458021,Isabel,Brooklyn,Bedford-Stuyvesant,40.6824,-73.9505,Entire home/apt,120,30,2,11/1/21,0.2,1,22,2,
2208545,SpaciousBedroominLowerEastSideChinatown,4906960,Laura,Manhattan,Chinatown,40.71575,-73.99401,Entire home/apt,185,4,69,3/1/22,0.77,1,0,2,
2113431,AmazingroominGreenpoint,10775192,Joshua,Brooklyn,Greenpoint,40.7273,-73.94605,Private room,70,30,0,,,2,0,0,
2070290,LARGEBEDROOMFORSUPERBOWL,10585956,Yigal,Manhattan,Hell's Kitchen,40.76885,-73.98806,Entire home/apt,599,30,0,,,1,0,0,
2113934,FutonontheUpperEastSide,10777592,Lorna,Manhattan,Upper East Side,40.76803,-73.95457,Shared room,80,30,16,5/21/17,0.16,1,0,0,
2071265,GETCOSYINWILLIAMSBURG,10590038,Rory,Brooklyn,Williamsburg,40.70329,-73.94229,Entire home/apt,110,30,3,5/30/15,0.03,1,0,0,
2071420,ChelseaManhattanNYCBrownstoneBedroomGarden,10590692,Wade,Manhattan,Chelsea,40.74482,-74.00016,Entire home/apt,302,4,213,5/31/22,2.18,1,7,11,
2071464,BrooklynGardenTwoBedrooomTwoBathroom,3011547,Wendy,Brooklyn,Boerum Hill,40.6847,-73.98728,Entire home/apt,350,30,43,1/19/22,0.42,3,65,5,
2209835,LargebedroomapartmentinMurrayHill,8811222,Claudia,Manhattan,Kips Bay,40.74201,-73.97678,Entire home/apt,125,1,183,5/19/22,2.53,1,22,28,
2115773,SpaciousBRHaveninDuplexwDeck,514261,Vanessa,Brooklyn,South Slope,40.66553,-73.98622,Private room,85,30,0,,,8,0,0,
2115784,BeautifulPrewarBDApartment,10787148,Sarah,Brooklyn,Flatbush,40.64825,-73.9602,Entire home/apt,50,30,4,7/13/14,0.04,1,0,0,
2071839,RoominalovelybrapartmentEastWilliamsburg,1939680,Silvia,Brooklyn,Williamsburg,40.708,-73.94475,Private room,60,14,7,1/5/20,0.1,1,0,0,
2074653,CozyEastVillageBedroom,1468247,Kris,Manhattan,East Village,40.73041,-73.98778,Private room,95,30,2,10/22/16,0.03,1,0,0,
2115809,QuietFrontBedroominBRParkSlopeHome,514261,Vanessa,Brooklyn,South Slope,40.66625,-73.9884,Private room,60,30,1,7/3/21,0.09,8,28,1,
2116940,SunnyModernOpenBR,2715062,Stephen,Manhattan,Little Italy,40.7192,-73.99458,Entire home/apt,145,30,4,11/5/16,0.04,1,0,0,
2075453,BRXLLoftCleaningCDCguidelinesimplemented,7503643,Vida,Brooklyn,Greenpoint,40.72732,-73.94185,Entire home/apt,199,30,13,11/13/21,0.14,29,264,2,
2075526,BRAptinParkSlopeBrooklyn,8109174,Katie And Matt,Brooklyn,Park Slope,40.671,-73.98264,Entire home/apt,125,30,8,12/30/16,0.08,1,0,0,
2075600,DeliciousAiryAptinLandmarkBrownstone,5089,Subhana,Brooklyn,Bedford-Stuyvesant,40.68501,-73.94354,Entire home/apt,160,3,48,5/31/22,0.47,1,22,1,
2076101,CozyBRinMorningsideHeights,10610482,Robyn,Manhattan,Morningside Heights,40.81356,-73.96223,Entire home/apt,80,30,1,3/20/16,0.01,1,0,0,
2210663,LuxuryModernSpaciousBRblocktosubway,6447944,Richard,Manhattan,Upper West Side,40.79335,-73.97066,Entire home/apt,168,30,21,7/1/18,0.23,1,0,0,
2118102,CharmingWestVillageOneBedroom,7579627,Maria,Manhattan,West Village,40.7328,-74.00229,Entire home/apt,200,30,4,12/22/16,0.04,1,0,0,
2211028,VibrantBrooklynlocation,11279303,Patrick,Brooklyn,Greenpoint,40.72647,-73.95672,Entire home/apt,225,30,0,,,1,0,0,
2079686,SunnyaptwithBackyard,7624316,Rebecca,Brooklyn,Bushwick,40.70228,-73.9166,Entire home/apt,60,30,14,2/20/17,0.14,1,0,0,
2119582,BigRoominaDowntownLoftApartment,638721,Fred,Manhattan,Financial District,40.70844,-74.00109,Private room,65,30,8,6/10/21,0.11,1,12,1,
2079765,PrivatecharmingsunnyoasisSanitized,3389163,Nadine,Brooklyn,Bedford-Stuyvesant,40.68113,-73.92213,Entire home/apt,119,10,81,5/15/22,0.82,1,234,10,
2213680,ARoomWIthAView,551055,Alicia,Manhattan,Harlem,40.82659,-73.95314,Private room,65,7,2,9/23/16,0.03,2,235,0,
2122613,SuperBowlWestVillageApartment,6854214,Nick,Manhattan,West Village,40.72909,-74.00587,Entire home/apt,325,30,0,,,1,0,0,
2214323,HeartofdowntownManhattan,4237535,Alex&Ivy,Manhattan,Little Italy,40.71903,-73.99478,Entire home/apt,250,30,123,2/12/20,1.22,1,303,0,
2123079,SafeandPrivateArtistLoftStudioclosetoall,10577784,Julian,Queens,Astoria,40.76465,-73.92729,Entire home/apt,99,5,127,5/6/22,1.56,1,53,10,
2080861,SpaciousBDBAParkingIncluded,10630723,Nancy,Brooklyn,Bedford-Stuyvesant,40.68936,-73.93685,Entire home/apt,190,3,303,6/1/22,2.96,2,205,49,
2081177,LovelyStudioinNewYorkCity,542611,Robyn,Queens,Sunnyside,40.7447,-73.91643,Entire home/apt,90,30,6,9/11/16,0.06,1,0,0,
2082670,EastWilliamsburgRoomnearLtrain,10638597,Reid,Brooklyn,Williamsburg,40.70674,-73.94365,Private room,21,30,2,6/1/16,0.02,1,0,0,
2083547,BedBathFullAptBKHeights,4690301,Eric,Brooklyn,Brooklyn Heights,40.69275,-73.99346,Entire home/apt,185,30,10,9/20/17,0.12,1,0,0,
2124536,DowntownFilmmakersLoftbyWTC,269710,Alfredo,Manhattan,Financial District,40.70979,-74.01309,Entire home/apt,299,2,95,6/27/18,0.96,1,0,0,
2127382,UpperEastSideaptforSuperBowl,10852093,Mark,Manhattan,Upper East Side,40.78069,-73.95089,Entire home/apt,150,30,0,,,1,0,0,
2083749,StylishNYCOasisnearCentralPark,10643341,Rt,Manhattan,Upper West Side,40.79864,-73.96568,Entire home/apt,115,70,57,6/1/21,0.58,1,49,0,
2084817,HugeBedroomatDowntownManhattan,2657134,Luna,Manhattan,Lower East Side,40.71023,-73.98723,Private room,128,30,16,2/28/18,0.28,1,0,0,
2087524,PrivateParlourFloor,10656683,Lorna,Brooklyn,Bedford-Stuyvesant,40.6818,-73.95655,Entire home/apt,125,31,87,10/21/21,1.18,1,46,1,
2214689,LargeWiliamsburgPrivateBedroom,5278391,Ashley,Brooklyn,Williamsburg,40.71547,-73.94085,Private room,70,2,13,8/28/21,0.17,5,0,3,
2215157,ThisisyourManhattangetawayHOMEawayfromHOME,11298622,Mykle-Kane,Manhattan,Harlem,40.82621,-73.94424,Entire home/apt,250,30,0,,,1,0,0,
2216470,ComfortableRoom,11306420,Darius,Brooklyn,Bushwick,40.70039,-73.92867,Private room,145,30,0,,,1,0,0,
2219294,GreatStudio,10485182,Jennifer,Manhattan,Upper West Side,40.78835,-73.97257,Entire home/apt,70,30,0,,,1,0,0,
2220959,XTRALARGEBedroomGramercyApt,11330638,Lindsay,Manhattan,Gramercy,40.73793,-73.98229,Entire home/apt,749,30,0,,,1,0,0,
2221852,SunnyRoominBeautifulArtistsHome,12190039,Lyndell,Manhattan,Washington Heights,40.83518,-73.94695,Private room,55,30,18,8/2/19,0.18,2,0,0,
2127713,GREATCOZYAPT,8384058,Hb,Manhattan,Harlem,40.81182,-73.94239,Entire home/apt,175,3,43,4/22/22,0.44,2,126,2,
2128464,WarmSpaciousnotavailable,10859032,Garth,Brooklyn,Bushwick,40.69322,-73.90572,Private room,60,30,4,6/10/14,0.04,1,0,0,
2128761,StudioblockfromsubwaymintoManhattan,407078,Mary,Brooklyn,Williamsburg,40.71521,-73.94256,Entire home/apt,58,30,73,6/11/20,0.71,1,51,0,
2223247,LovelyDuplexstoryflatontheUES,11111521,Victoria,Manhattan,Upper East Side,40.77133,-73.95398,Entire home/apt,220,30,23,1/1/20,0.23,1,0,0,
2297029,largebdrmaptmidtownmanhattan,10974421,Jj,Manhattan,Hell's Kitchen,40.7631,-73.99009,Entire home/apt,200,30,8,9/25/16,0.09,1,0,0,
2132248,HugeMasterBedroomwPrivateBath,3695778,Zach,Brooklyn,Williamsburg,40.71504,-73.96723,Private room,95,30,0,,,1,0,0,
2134052,Largeartsystudiowithsstyle,7978448,Seth,Manhattan,Chelsea,40.74168,-74.0008,Entire home/apt,107,30,23,12/6/15,0.23,1,0,0,
2134697,GorgeousNewBR_HeartofMidtown,2119276,Eran,Manhattan,Hell's Kitchen,40.76527,-73.98864,Entire home/apt,170,30,21,1/24/22,0.21,35,302,2,
2298373,LuxuryprivateapartmentSuitewithbalcony,10149317,Lana,Queens,Rego Park,40.73068,-73.85823,Entire home/apt,179,7,88,5/26/22,1.13,13,267,26,
2227377,DowntownNYAptSuperBowlWeekend,11366961,Gabriel,Manhattan,Gramercy,40.73546,-73.98118,Entire home/apt,650,30,0,,,1,0,0,
2228296,SuperBowl,11371978,Joe,Manhattan,Midtown,40.76402,-73.9777,Entire home/apt,750,30,0,,,1,0,0,
2228840,Cozyandhomeyrailroadinbushwick,11375556,Carly & Sebastian,Brooklyn,Bushwick,40.70036,-73.92473,Entire home/apt,105,30,12,12/1/19,0.12,1,0,0,
2135489,CharmingStudioinBrooklyn,8624212,Leon,Brooklyn,Carroll Gardens,40.68169,-73.99709,Entire home/apt,44,30,147,3/1/20,1.47,1,0,0,
2298731,AHopSkipJumpfromHeraldTimesSquare,11741577,D.,Manhattan,Hell's Kitchen,40.75639,-73.99728,Entire home/apt,165,30,68,1/3/19,0.78,1,87,0,
2135754,CONVENIENTGreenwichVillageBED,7793849,Dain,Manhattan,Greenwich Village,40.73,-73.99781,Entire home/apt,210,30,25,8/24/18,0.26,1,0,0,
2298759,LuxuryStudioMidtownTimesSquare,11741773,Samson,Manhattan,Hell's Kitchen,40.76774,-73.98503,Entire home/apt,425,30,0,,,1,0,0,
2135766,SuperBowlbdrmUWSapartment,4074918,Julie,Manhattan,Upper West Side,40.79513,-73.97631,Entire home/apt,900,30,0,,,1,0,0,
2230762,HarlemMorningsidecharmandquiet,11386273,Karen,Manhattan,Harlem,40.80794,-73.95485,Private room,95,30,9,12/11/19,0.13,1,131,0,
2137111,UpperWestSideBRAPTsgft,10906528,Chris,Manhattan,Upper West Side,40.78518,-73.97068,Entire home/apt,225,30,14,5/15/16,0.17,1,0,0,
2231814,ModernLuxuryMeetsOldMoneyCharm,112879,Caroline,Brooklyn,Williamsburg,40.70986,-73.94186,Entire home/apt,1200,30,0,,,1,0,0,
2299633,RitzPlazabedroomfullbath,11747009,Troy,Manhattan,Theater District,40.76096,-73.98646,Entire home/apt,975,30,1,10/9/15,0.01,1,0,0,
2137714,UrbanOasisinBrooklynTownHousewithDeck,1193933,Yoruba,Brooklyn,Bedford-Stuyvesant,40.68311,-73.91108,Entire home/apt,195,5,0,,,1,40,0,
2232600,,11395220,Anna,Manhattan,East Village,40.73192,-73.98819,Entire home/apt,700,60,28,6/8/15,0.29,1,238,0,
2137796,ABeautifulBrownstone,10909829,Richelle And Pela,Brooklyn,Bedford-Stuyvesant,40.68562,-73.93128,Entire home/apt,150,30,153,5/23/22,1.49,2,336,5,
2301258,EntireStoryBrownstonewithPrivateGarden,11753837,Alexandra,Brooklyn,Park Slope,40.67097,-73.97446,Entire home/apt,450,2,14,8/9/21,0.14,1,17,4,
2138787,HARLEMNEWYORKWELCOMESYOU,68428,Tye And Etienne,Manhattan,Washington Heights,40.83259,-73.93956,Private room,65,2,19,5/22/22,0.34,2,318,9,
2139828,SunnyandCharmingWVOneBedroom,10919752,Katie,Manhattan,West Village,40.72878,-74.00685,Entire home/apt,185,30,26,12/12/18,0.26,1,0,0,
2236458,CozyBdrmAstoriaAptmintoManhattan,11418277,Vanessa,Queens,Astoria,40.76276,-73.92137,Entire home/apt,65,8,2,4/21/14,0.02,1,0,0,
2141635,RoominSohoManhattan,10929586,Chad,Manhattan,SoHo,40.72356,-74.00305,Private room,100,30,1,4/23/14,0.01,1,0,0,
2303583,AwesomeHellsKitchenApt,11764444,Cory,Manhattan,Hell's Kitchen,40.76367,-73.99241,Entire home/apt,150,30,11,7/1/18,0.14,1,0,0,
2142092,FurnishedroomWStbyA,8280182,Alejandro,Manhattan,Washington Heights,40.85098,-73.93664,Private room,300,30,0,,,1,0,0,
2144319,Cheapfurnishedprivateroom,10945216,Rebecca,Brooklyn,Crown Heights,40.67217,-73.95317,Private room,40,30,1,1/4/14,0.01,1,0,0,
2309363,HugeLoftheartofUpperWestSide,11793333,Jamie,Manhattan,Upper West Side,40.78226,-73.97585,Entire home/apt,650,30,30,6/2/16,0.3,1,0,0,
2310008,CLEANLESHOME,5019619,Chris,Manhattan,Chinatown,40.71627,-73.99435,Private room,75,30,4,2/22/15,0.04,1,0,0,
2310594,StudioAptinEastWilliamsburg,4148248,Guillermo,Brooklyn,Williamsburg,40.70943,-73.94011,Entire home/apt,110,30,242,5/20/22,2.39,1,193,1,
2238300,Peacefulhomefriendlyarea,249753,Penny,Brooklyn,Bushwick,40.70437,-73.91371,Entire home/apt,95,30,1,1/6/18,0.02,1,0,0,
2238389,HugeDuplexinSouthSlope,11430355,Monika,Brooklyn,Sunset Park,40.66264,-73.98996,Entire home/apt,290,2,28,1/2/20,0.28,1,0,0,
2145599,LargePrivateBRinHellsKitchen,1698391,Pat,Manhattan,Hell's Kitchen,40.76316,-73.99135,Private room,115,5,199,5/22/22,2.05,3,77,16,
2149184,SuperBowlRentalBRinSoho,7363831,Garrett,Manhattan,Greenwich Village,40.72786,-74.00149,Entire home/apt,900,30,0,,,1,0,0,
2238435,CentralHarlemHideaway,11430909,Tennessee,Manhattan,Harlem,40.81145,-73.94593,Entire home/apt,100,30,0,,,1,0,0,
2240661,LargeBRUpperEastSideApartment,4660888,Stephanie,Manhattan,Upper East Side,40.77061,-73.95788,Entire home/apt,180,30,2,6/22/15,0.02,1,0,0,
2314392,SpaciousStudioonWestnd,11774035,Alina,Manhattan,Upper West Side,40.77975,-73.9827,Entire home/apt,200,30,50,11/10/19,0.52,1,210,0,
2314398,DuplexBrownstonesleeps,11246260,Claudia,Brooklyn,Cobble Hill,40.68648,-73.99454,Entire home/apt,195,7,49,5/27/22,0.49,1,16,9,
2150727,sqftaptsleepsSuperBowl,5579700,Steve,Manhattan,Gramercy,40.73545,-73.98238,Entire home/apt,2000,30,0,,,1,0,0,
2243266,Topfloor,11457662,Indie,Brooklyn,Bensonhurst,40.60987,-73.9981,Entire home/apt,43,30,0,,,2,0,0,
2243321,Acozyapartment,11457662,Indie,Brooklyn,Bensonhurst,40.60957,-73.99824,Entire home/apt,51,30,28,1/2/18,0.28,2,0,0,
2151259,SuperbowlStudioUpperWestSide,10263977,A,Manhattan,Upper West Side,40.79773,-73.96173,Entire home/apt,750,30,0,,,1,0,0,
2314553,StudiowCVCleaningCDCguidelinesimplemented,7503643,Vida,Brooklyn,Greenpoint,40.72735,-73.94015,Entire home/apt,139,30,6,1/19/20,0.08,29,297,0,
2151479,Newlyrenovatedhouse,10981050,Rhonda,Brooklyn,Bedford-Stuyvesant,40.68892,-73.94484,Entire home/apt,130,2,162,6/1/22,1.65,1,115,43,
2243548,OutdoorOasisLiveworksfwPrivateTerrace,9644281,Michelle,Manhattan,Lower East Side,40.72073,-73.99019,Entire home/apt,350,7,10,4/22/22,0.13,1,205,8,
2243699,SuperBowlPenthouseLoftsqft,1483320,Omri,Manhattan,Chinatown,40.7171,-73.99905,Entire home/apt,5250,30,0,,,1,0,0,
2243769,SuperBowlNewYorkCityApartment,11460768,Brian,Manhattan,Morningside Heights,40.80187,-73.96054,Entire home/apt,1500,30,0,,,1,0,0,
2151558,GorgeousCozyprivateRoominGreenpoint,2838861,Ryan,Brooklyn,Greenpoint,40.73229,-73.95678,Private room,51,30,15,10/19/20,0.15,2,131,0,
2246112,UpperEsideonemonthminimum,11443640,James,Manhattan,Upper East Side,40.78158,-73.94808,Entire home/apt,110,30,3,8/29/17,0.04,1,0,0,
2320028,SPACIOUSBEDROOMANDPRIVATEBATHINMIDTOWNNYC,11847492,Steve,Manhattan,Midtown,40.75808,-73.97088,Private room,143,7,269,5/20/22,2.66,1,32,1,
2153153,CozyPrivateRoominEastWilliamsburginaBR,1824881,Jay,Brooklyn,Williamsburg,40.70778154,-73.94119409,Private room,111,3,8,5/30/22,4.44,1,359,8,
2329047,LargeBedroomavailable,9754117,David,Manhattan,Upper West Side,40.77878,-73.97856,Entire home/apt,400,30,0,,,1,0,0,
2333141,BohemianBrooklynBungalow,11917311,Rebeca,Brooklyn,Crown Heights,40.67026,-73.92587,Entire home/apt,80,30,17,3/7/18,0.22,1,0,0,
2334411,AmazingHarlemApartmentwithBackyard,11280333,Yacine,Manhattan,Harlem,40.80921,-73.94334,Entire home/apt,101,30,102,2/15/22,1.08,1,18,3,
2247803,CoozyStudioforoneortwoinCrownHeights,11333699,Clifton,Brooklyn,Crown Heights,40.67086,-73.94563,Entire home/apt,114,2,352,5/31/22,3.49,1,261,34,
2154075,BrooklynCharmClosetoManhattandaysonly,10992588,Joni,Brooklyn,Bedford-Stuyvesant,40.68854,-73.94664,Entire home/apt,150,30,327,5/23/21,3.25,1,142,0,
2154567,CozyBrownstoneSuite,9430366,Sharon And Ronn,Brooklyn,Bedford-Stuyvesant,40.68264,-73.92722,Entire home/apt,145,3,184,9/28/20,2.16,1,95,0,
2248580,LuxuryBedroomCondo,11483903,Avril,Manhattan,Greenwich Village,40.73364,-73.99708,Entire home/apt,1000,30,0,,,1,0,0,
2249464,FullofLightStudioavailableforlongerstays,4358264,Sole,Brooklyn,Prospect-Lefferts Gardens,40.66244,-73.94514,Entire home/apt,85,30,142,1/2/22,1.41,1,0,3,
2249928,SuperBowlWkndBedroomAptUWS,2675913,Sam,Manhattan,Upper West Side,40.78583,-73.9771,Entire home/apt,1000,30,0,,,1,0,0,
2250790,SunnylargebrapartmentontheUWS,11494661,Maayan,Manhattan,Upper West Side,40.79726,-73.96885,Private room,75,30,13,10/17/19,0.16,1,0,0,
2251009,BedroominHugeAptonStMarks,4265028,Jordan,Manhattan,East Village,40.72865,-73.98849,Private room,129,30,1,2/24/16,0.01,1,0,0,
2155583,QuietPrivateRoomInDowntownManhattanApartment,10999883,John,Manhattan,East Village,40.72128,-73.98008,Private room,75,30,54,11/11/18,0.58,1,273,0,
2253162,SunnySpaciousBrooklynbedroom,11507045,David,Brooklyn,Clinton Hill,40.68434,-73.96536,Entire home/apt,96,6,3,5/27/22,0.37,1,29,3,
2254388,SpaciousaptmintoCentralPark,11512483,Danielle,Manhattan,Upper East Side,40.77923,-73.94932,Entire home/apt,175,30,5,12/30/16,0.05,1,0,0,
2339096,CozybedroominLowerEastSide,11947308,Véronique,Manhattan,Lower East Side,40.71525,-73.98929,Private room,71,30,196,9/17/18,1.96,1,95,0,
2344869,HugeBeautifulMinutesFromNYC,5868807,Sadie,Brooklyn,Carroll Gardens,40.67876,-74.00087,Entire home/apt,199,30,0,,,1,0,0,
2158171,LuxuryNYCStudioforSuperBowl,11012889,Judy,Manhattan,Financial District,40.70451,-74.00671,Entire home/apt,575,30,0,,,1,0,0,
2254817,ManhattanStAvePrivateElegantclean,9420221,Kourosh,Manhattan,Upper East Side,40.77077,-73.9599,Entire home/apt,125,30,11,3/26/22,0.26,1,225,6,
2159193,ThePerfectbedroominCobbleHill,11012377,Edward,Brooklyn,Carroll Gardens,40.68317,-73.99083,Entire home/apt,125,30,20,7/31/21,0.48,1,167,1,
2254851,BRLoftCleaningCDCguidelinesimplemented,7503643,Vida,Brooklyn,Greenpoint,40.72736,-73.94028,Entire home/apt,169,30,4,4/20/19,0.05,29,308,0,
